YEAR,MONTH,DAY_OF_MONTH,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,DEP_DELAY,DEP_DELAY_NEW,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2022,7,11,HA,LIH,HI,HNL,HI,0,0,-1,0,0,,0,,,,,
2022,7,11,HA,LIH,HI,HNL,HI,3,3,6,6,0,,0,,,,,
2022,7,11,HA,LIH,HI,HNL,HI,3,3,7,7,0,,0,,,,,
2022,7,11,HA,LIH,HI,HNL,HI,4,4,-3,0,0,,0,,,,,
2022,7,11,HA,LIH,HI,HNL,HI,6,6,10,10,0,,0,,,,,
2022,7,11,HA,LIH,HI,HNL,HI,11,11,9,9,0,,0,,,,,
2022,7,11,HA,LIH,HI,HNL,HI,11,11,17,17,0,,0,6,0,0,0,11
2022,7,11,HA,LIH,HI,HNL,HI,15,15,17,17,0,,0,2,0,0,0,15
2022,7,11,HA,LIH,HI,HNL,HI,20,20,15,15,0,,0,0,0,0,0,15
2022,7,11,HA,LIH,HI,HNL,HI,30,30,30,30,0,,0,0,0,0,0,30
2022,7,11,HA,LIH,HI,KOA,HI,-4,0,4,4,0,,0,,,,,
2022,7,11,HA,LIH,HI,LAX,CA,3,3,-8,0,0,,0,,,,,
2022,7,11,HA,LIH,HI,OAK,CA,-11,0,-7,0,0,,0,,,,,
2022,7,11,HA,LIH,HI,OGG,HI,-5,0,-4,0,0,,0,,,,,
2022,7,11,HA,LIH,HI,OGG,HI,-3,0,16,16,0,,0,0,0,16,0,0
2022,7,11,HA,LIH,HI,OGG,HI,1,1,3,3,0,,0,,,,,
2022,7,11,HA,OAK,CA,HNL,HI,-5,0,5,5,0,,0,,,,,
2022,7,11,HA,OAK,CA,KOA,HI,-14,0,-34,0,0,,0,,,,,
2022,7,11,HA,OAK,CA,LIH,HI,-10,0,-17,0,0,,0,,,,,
2022,7,11,HA,OAK,CA,OGG,HI,-7,0,-12,0,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,-9,0,-16,0,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,-7,0,-11,0,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,-5,0,-3,0,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,-4,0,-9,0,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,-4,0,-8,0,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,-4,0,2,2,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,-3,0,3,3,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,-3,0,3,3,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,-2,0,13,13,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,-1,0,3,3,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,0,0,3,3,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,3,3,8,8,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,3,3,12,12,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,3,3,15,15,0,,0,13,0,0,0,2
2022,7,11,HA,OGG,HI,HNL,HI,4,4,-1,0,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,4,4,3,3,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,4,4,11,11,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,7,7,0,0,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,7,7,15,15,0,,0,8,0,0,0,7
2022,7,11,HA,OGG,HI,HNL,HI,8,8,12,12,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,12,12,9,9,0,,0,,,,,
2022,7,11,HA,OGG,HI,HNL,HI,12,12,16,16,0,,0,7,0,0,0,9
2022,7,11,HA,OGG,HI,HNL,HI,12,12,27,27,0,,0,0,0,15,0,12
2022,7,11,HA,OGG,HI,HNL,HI,16,16,12,12,0,,0,,,,,
2022,7,11,HA,OGG,HI,ITO,HI,-3,0,-1,0,0,,0,,,,,
2022,7,11,HA,OGG,HI,KOA,HI,-3,0,-4,0,0,,0,,,,,
2022,7,11,HA,OGG,HI,KOA,HI,-1,0,1,1,0,,0,,,,,
2022,7,11,HA,OGG,HI,KOA,HI,12,12,10,10,0,,0,,,,,
2022,7,11,HA,OGG,HI,LAS,NV,6,6,-3,0,0,,0,,,,,
2022,7,11,HA,OGG,HI,LAX,CA,-4,0,-12,0,0,,0,,,,,
2022,7,11,HA,OGG,HI,LAX,CA,24,24,13,13,0,,0,,,,,
2022,7,11,HA,OGG,HI,LGB,CA,3,3,0,0,0,,0,,,,,
2022,7,11,HA,OGG,HI,LIH,HI,4,4,1,1,0,,0,,,,,
2022,7,11,HA,OGG,HI,LIH,HI,12,12,17,17,0,,0,7,0,0,0,10
2022,7,11,HA,OGG,HI,LIH,HI,43,43,42,42,0,,0,10,0,0,0,32
2022,7,11,HA,OGG,HI,OAK,CA,5,5,-3,0,0,,0,,,,,
2022,7,11,HA,OGG,HI,PDX,OR,6,6,8,8,0,,0,,,,,
2022,7,11,HA,OGG,HI,SAN,CA,11,11,29,29,0,,0,20,0,0,0,9
2022,7,11,HA,OGG,HI,SEA,WA,23,23,28,28,0,,0,24,0,0,0,4
2022,7,11,HA,OGG,HI,SFO,CA,23,23,13,13,0,,0,,,,,
2022,7,11,HA,OGG,HI,SJC,CA,8,8,6,6,0,,0,,,,,
2022,7,11,HA,OGG,HI,SMF,CA,64,64,48,48,0,,0,0,0,0,0,48
2022,7,11,HA,ONT,CA,HNL,HI,0,0,-17,0,0,,0,,,,,
2022,7,11,HA,PDX,OR,HNL,HI,1,1,4,4,0,,0,,,,,
2022,7,11,HA,PDX,OR,OGG,HI,-7,0,14,14,0,,0,,,,,
2022,7,11,HA,PHX,AZ,HNL,HI,-8,0,-23,0,0,,0,,,,,
2022,7,11,HA,PPG,TT,HNL,HI,16,16,30,30,0,,0,14,0,0,0,16
2022,7,11,HA,SAN,CA,HNL,HI,6,6,-6,0,0,,0,,,,,
2022,7,11,HA,SAN,CA,OGG,HI,-2,0,-7,0,0,,0,,,,,
2022,7,11,HA,SEA,WA,HNL,HI,-2,0,-1,0,0,,0,,,,,
2022,7,11,HA,SEA,WA,OGG,HI,2,2,4,4,0,,0,,,,,
2022,7,11,HA,SFO,CA,HNL,HI,-9,0,-16,0,0,,0,,,,,
2022,7,11,HA,SFO,CA,HNL,HI,-2,0,0,0,0,,0,,,,,
2022,7,11,HA,SFO,CA,OGG,HI,-10,0,-9,0,0,,0,,,,,
2022,7,11,HA,SJC,CA,HNL,HI,-4,0,-11,0,0,,0,,,,,
2022,7,11,HA,SJC,CA,OGG,HI,-7,0,-32,0,0,,0,,,,,
2022,7,11,HA,SMF,CA,HNL,HI,-1,0,-7,0,0,,0,,,,,
2022,7,11,HA,SMF,CA,OGG,HI,67,67,61,61,0,,0,61,0,0,0,0
2022,7,11,UA,DEN,CO,HNL,HI,-2,0,2,2,0,,0,,,,,
2022,7,11,UA,DEN,CO,KOA,HI,-1,0,-18,0,0,,0,,,,,
2022,7,11,UA,DEN,CO,LIH,HI,-3,0,-11,0,0,,0,,,,,
2022,7,11,UA,DEN,CO,OGG,HI,18,18,9,9,0,,0,,,,,
2022,7,11,UA,EWR,NJ,HNL,HI,-5,0,-26,0,0,,0,,,,,
2022,7,11,UA,EWR,NJ,OGG,HI,-6,0,-2,0,0,,0,,,,,
2022,7,11,UA,GUM,TT,HNL,HI,2,2,-13,0,0,,0,,,,,
2022,7,11,UA,HNL,HI,DEN,CO,-1,0,-10,0,0,,0,,,,,
2022,7,11,UA,HNL,HI,EWR,NJ,25,25,0,0,0,,0,,,,,
2022,7,11,UA,HNL,HI,GUM,TT,-2,0,-8,0,0,,0,,,,,
2022,7,11,UA,HNL,HI,IAD,VA,-7,0,-3,0,0,,0,,,,,
2022,7,11,UA,HNL,HI,IAH,TX,133,133,120,120,0,,0,120,0,0,0,0
2022,7,11,UA,HNL,HI,LAX,CA,-4,0,-6,0,0,,0,,,,,
2022,7,11,UA,HNL,HI,LAX,CA,0,0,-15,0,0,,0,,,,,
2022,7,11,UA,HNL,HI,LAX,CA,4,4,11,11,0,,0,,,,,
2022,7,11,UA,HNL,HI,LAX,CA,7,7,8,8,0,,0,,,,,
2022,7,11,UA,HNL,HI,LAX,CA,15,15,8,8,0,,0,,,,,
2022,7,11,UA,HNL,HI,ORD,IL,10,10,-4,0,0,,0,,,,,
2022,7,11,UA,HNL,HI,SFO,CA,-7,0,-28,0,0,,0,,,,,
2022,7,11,UA,HNL,HI,SFO,CA,-7,0,-14,0,0,,0,,,,,
2022,7,11,UA,HNL,HI,SFO,CA,-1,0,-8,0,0,,0,,,,,
2022,7,11,UA,HNL,HI,SFO,CA,0,0,-20,0,0,,0,,,,,
2022,7,11,UA,HNL,HI,SFO,CA,1,1,-16,0,0,,0,,,,,
2022,7,11,UA,HNL,HI,SNA,CA,-4,0,4,4,0,,0,,,,,
2022,7,11,UA,IAD,VA,HNL,HI,-4,0,-49,0,0,,0,,,,,
2022,7,11,UA,IAH,TX,HNL,HI,-1,0,-6,0,0,,0,,,,,
2022,7,11,UA,ITO,HI,LAX,CA,31,31,33,33,0,,0,16,0,2,0,15
2022,7,11,UA,KOA,HI,DEN,CO,60,60,47,47,0,,0,47,0,0,0,0
2022,7,11,UA,KOA,HI,LAX,CA,-13,0,-16,0,0,,0,,,,,
2022,7,11,UA,KOA,HI,LAX,CA,-12,0,-24,0,0,,0,,,,,
2022,7,11,UA,KOA,HI,SFO,CA,-6,0,-10,0,0,,0,,,,,
2022,7,11,UA,KOA,HI,SFO,CA,-5,0,-8,0,0,,0,,,,,
2022,7,11,UA,KOA,HI,SFO,CA,-2,0,-13,0,0,,0,,,,,
2022,7,11,UA,KOA,HI,SFO,CA,-2,0,-7,0,0,,0,,,,,
2022,7,11,UA,LAX,CA,HNL,HI,-4,0,-2,0,0,,0,,,,,
2022,7,11,UA,LAX,CA,HNL,HI,-3,0,-12,0,0,,0,,,,,
2022,7,11,UA,LAX,CA,HNL,HI,-1,0,-15,0,0,,0,,,,,
2022,7,11,UA,LAX,CA,HNL,HI,0,0,-10,0,0,,0,,,,,
2022,7,11,UA,LAX,CA,HNL,HI,4,4,-15,0,0,,0,,,,,
2022,7,11,UA,LAX,CA,ITO,HI,42,42,29,29,0,,0,29,0,0,0,0
2022,7,11,UA,LAX,CA,KOA,HI,-5,0,-24,0,0,,0,,,,,
2022,7,11,UA,LAX,CA,KOA,HI,-2,0,-18,0,0,,0,,,,,
2022,7,11,UA,LAX,CA,LIH,HI,-7,0,-22,0,0,,0,,,,,
2022,7,11,UA,LAX,CA,LIH,HI,-6,0,-28,0,0,,0,,,,,
2022,7,11,UA,LAX,CA,OGG,HI,-2,0,-30,0,0,,0,,,,,
2022,7,11,UA,LAX,CA,OGG,HI,0,0,7,7,0,,0,,,,,
2022,7,11,UA,LAX,CA,OGG,HI,15,15,-7,0,0,,0,,,,,
2022,7,11,UA,LIH,HI,DEN,CO,-11,0,-19,0,0,,0,,,,,
2022,7,11,UA,LIH,HI,LAX,CA,-2,0,-1,0,0,,0,,,,,
2022,7,11,UA,LIH,HI,LAX,CA,1,1,-11,0,0,,0,,,,,
2022,7,11,UA,LIH,HI,SFO,CA,-14,0,-20,0,0,,0,,,,,
2022,7,11,UA,LIH,HI,SFO,CA,-5,0,-10,0,0,,0,,,,,
2022,7,11,UA,OGG,HI,DEN,CO,2,2,-7,0,0,,0,,,,,
2022,7,11,UA,OGG,HI,EWR,NJ,-5,0,-15,0,0,,0,,,,,
2022,7,11,UA,OGG,HI,LAX,CA,-14,0,-34,0,0,,0,,,,,
2022,7,11,UA,OGG,HI,LAX,CA,-3,0,2,2,0,,0,,,,,
2022,7,11,UA,OGG,HI,LAX,CA,5,5,11,11,0,,0,,,,,
2022,7,11,UA,OGG,HI,ORD,IL,6,6,7,7,0,,0,,,,,
2022,7,11,UA,OGG,HI,SFO,CA,-4,0,-14,0,0,,0,,,,,
2022,7,11,UA,OGG,HI,SFO,CA,-3,0,-13,0,0,,0,,,,,
2022,7,11,UA,OGG,HI,SFO,CA,-2,0,-11,0,0,,0,,,,,
2022,7,11,UA,OGG,HI,SFO,CA,-2,0,-7,0,0,,0,,,,,
2022,7,11,UA,OGG,HI,SFO,CA,-1,0,-19,0,0,,0,,,,,
2022,7,11,UA,ORD,IL,HNL,HI,9,9,-9,0,0,,0,,,,,
2022,7,11,UA,ORD,IL,OGG,HI,6,6,0,0,0,,0,,,,,
2022,7,11,UA,SFO,CA,HNL,HI,0,0,-6,0,0,,0,,,,,
2022,7,11,UA,SFO,CA,HNL,HI,15,15,-12,0,0,,0,,,,,
2022,7,11,UA,SFO,CA,HNL,HI,26,26,1,1,0,,0,,,,,
2022,7,11,UA,SFO,CA,HNL,HI,33,33,21,21,0,,0,21,0,0,0,0
2022,7,11,UA,SFO,CA,HNL,HI,80,80,75,75,0,,0,8,0,0,0,67
2022,7,11,UA,SFO,CA,KOA,HI,-7,0,-22,0,0,,0,,,,,
2022,7,11,UA,SFO,CA,KOA,HI,-6,0,-21,0,0,,0,,,,,
2022,7,11,UA,SFO,CA,KOA,HI,-4,0,-2,0,0,,0,,,,,
2022,7,11,UA,SFO,CA,KOA,HI,11,11,-7,0,0,,0,,,,,
2022,7,11,UA,SFO,CA,LIH,HI,-4,0,-6,0,0,,0,,,,,
2022,7,11,UA,SFO,CA,LIH,HI,-2,0,-10,0,0,,0,,,,,
2022,7,11,UA,SFO,CA,OGG,HI,-8,0,-17,0,0,,0,,,,,
2022,7,11,UA,SFO,CA,OGG,HI,-8,0,-8,0,0,,0,,,,,
2022,7,11,UA,SFO,CA,OGG,HI,-7,0,-21,0,0,,0,,,,,
2022,7,11,UA,SFO,CA,OGG,HI,-2,0,-32,0,0,,0,,,,,
2022,7,11,UA,SFO,CA,OGG,HI,-1,0,-9,0,0,,0,,,,,
2022,7,11,UA,SNA,CA,HNL,HI,-9,0,-20,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,ITO,HI,-5,0,-8,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,ITO,HI,-2,0,-6,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,ITO,HI,-1,0,-4,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,ITO,HI,5,5,-7,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,KOA,HI,-2,0,-9,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,KOA,HI,-2,0,-1,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,KOA,HI,0,0,-1,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,KOA,HI,0,0,6,6,0,,0,,,,,
2022,7,11,WN,HNL,HI,KOA,HI,14,14,14,14,0,,0,,,,,
2022,7,11,WN,HNL,HI,LAS,NV,1,1,-3,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,LAS,NV,4,4,-4,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,LAX,CA,10,10,1,1,0,,0,,,,,
2022,7,11,WN,HNL,HI,LGB,CA,-6,0,-13,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,LIH,HI,-5,0,-13,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,LIH,HI,-4,0,-12,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,LIH,HI,-3,0,-1,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,LIH,HI,-1,0,-9,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,LIH,HI,76,76,85,85,0,,0,0,0,9,0,76
2022,7,11,WN,HNL,HI,OAK,CA,-5,0,-6,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,OAK,CA,23,23,10,10,0,,0,,,,,
2022,7,11,WN,HNL,HI,OGG,HI,-6,0,-7,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,OGG,HI,-5,0,-10,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,OGG,HI,-2,0,-10,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,OGG,HI,0,0,-2,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,OGG,HI,0,0,8,8,0,,0,,,,,
2022,7,11,WN,HNL,HI,OGG,HI,1,1,-1,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,OGG,HI,4,4,3,3,0,,0,,,,,
2022,7,11,WN,HNL,HI,OGG,HI,117,117,113,113,0,,0,0,0,0,0,113
2022,7,11,WN,HNL,HI,PHX,AZ,111,111,104,104,0,,0,104,0,0,0,0
2022,7,11,WN,HNL,HI,SAN,CA,4,4,-10,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,SAN,CA,5,5,-2,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,SJC,CA,1,1,-3,0,0,,0,,,,,
2022,7,11,WN,HNL,HI,SJC,CA,13,13,7,7,0,,0,,,,,
2022,7,11,WN,HNL,HI,SMF,CA,68,68,60,60,0,,0,60,0,0,0,0
2022,7,11,WN,ITO,HI,HNL,HI,-10,0,-12,0,0,,0,,,,,
2022,7,11,WN,ITO,HI,HNL,HI,-9,0,-15,0,0,,0,,,,,
2022,7,11,WN,ITO,HI,HNL,HI,-7,0,-10,0,0,,0,,,,,
2022,7,11,WN,ITO,HI,HNL,HI,0,0,-9,0,0,,0,,,,,
2022,7,11,WN,KOA,HI,HNL,HI,-4,0,-5,0,0,,0,,,,,
2022,7,11,WN,KOA,HI,HNL,HI,-1,0,-4,0,0,,0,,,,,
2022,7,11,WN,KOA,HI,HNL,HI,-1,0,4,4,0,,0,,,,,
2022,7,11,WN,KOA,HI,HNL,HI,18,18,13,13,0,,0,,,,,
2022,7,11,WN,KOA,HI,HNL,HI,114,114,117,117,0,,0,110,0,3,0,4
2022,7,11,WN,KOA,HI,LAS,NV,22,22,23,23,0,,0,22,0,1,0,0
2022,7,11,WN,KOA,HI,LAX,CA,88,88,77,77,0,,0,17,0,0,0,60
2022,7,11,WN,KOA,HI,OAK,CA,-4,0,5,5,0,,0,,,,,
2022,7,11,WN,KOA,HI,OGG,HI,4,4,1,1,0,,0,,,,,
2022,7,11,WN,KOA,HI,OGG,HI,9,9,8,8,0,,0,,,,,
2022,7,11,WN,KOA,HI,SJC,CA,8,8,8,8,0,,0,,,,,
2022,7,11,WN,LAS,NV,HNL,HI,4,4,-6,0,0,,0,,,,,
2022,7,11,WN,LAS,NV,HNL,HI,16,16,-1,0,0,,0,,,,,
2022,7,11,WN,LAS,NV,KOA,HI,19,19,2,2,0,,0,,,,,
2022,7,11,WN,LAS,NV,LIH,HI,74,74,51,51,0,,0,50,0,0,0,1
2022,7,11,WN,LAS,NV,OGG,HI,0,0,16,16,0,,0,0,0,16,0,0
2022,7,11,WN,LAS,NV,OGG,HI,13,13,2,2,0,,0,,,,,
2022,7,11,WN,LAX,CA,HNL,HI,5,5,-11,0,0,,0,,,,,
2022,7,11,WN,LAX,CA,KOA,HI,224,224,214,214,0,,0,0,0,0,0,214
2022,7,11,WN,LAX,CA,LIH,HI,-6,0,-15,0,0,,0,,,,,
2022,7,11,WN,LAX,CA,OGG,HI,-6,0,-27,0,0,,0,,,,,
2022,7,11,WN,LGB,CA,HNL,HI,-2,0,-7,0,0,,0,,,,,
2022,7,11,WN,LGB,CA,OGG,HI,-2,0,-2,0,0,,0,,,,,
2022,7,11,WN,LIH,HI,HNL,HI,-6,0,-4,0,0,,0,,,,,
2022,7,11,WN,LIH,HI,HNL,HI,-4,0,-10,0,0,,0,,,,,
2022,7,11,WN,LIH,HI,HNL,HI,-4,0,-4,0,0,,0,,,,,
2022,7,11,WN,LIH,HI,HNL,HI,9,9,7,7,0,,0,,,,,
2022,7,11,WN,LIH,HI,HNL,HI,37,37,35,35,0,,0,0,0,0,0,35
2022,7,11,WN,LIH,HI,LAS,NV,-1,0,21,21,0,,0,0,0,21,0,0
2022,7,11,WN,LIH,HI,LAX,CA,-2,0,-8,0,0,,0,,,,,
2022,7,11,WN,LIH,HI,OAK,CA,-3,0,11,11,0,,0,,,,,
2022,7,11,WN,LIH,HI,OGG,HI,76,76,74,74,0,,0,24,0,0,0,50
2022,7,11,WN,LIH,HI,SJC,CA,29,29,25,25,0,,0,22,0,0,0,3
2022,7,11,WN,OAK,CA,HNL,HI,-3,0,-8,0,0,,0,,,,,
2022,7,11,WN,OAK,CA,HNL,HI,0,0,-20,0,0,,0,,,,,
2022,7,11,WN,OAK,CA,KOA,HI,-1,0,14,14,0,,0,,,,,
2022,7,11,WN,OAK,CA,LIH,HI,20,20,3,3,0,,0,,,,,
2022,7,11,WN,OAK,CA,OGG,HI,9,9,7,7,0,,0,,,,,
2022,7,11,WN,OAK,CA,OGG,HI,20,20,7,7,0,,0,,,,,
2022,7,11,WN,OGG,HI,HNL,HI,-8,0,-16,0,0,,0,,,,,
2022,7,11,WN,OGG,HI,HNL,HI,-8,0,-10,0,0,,0,,,,,
2022,7,11,WN,OGG,HI,HNL,HI,-6,0,-10,0,0,,0,,,,,
2022,7,11,WN,OGG,HI,HNL,HI,-6,0,-4,0,0,,0,,,,,
2022,7,11,WN,OGG,HI,HNL,HI,-5,0,-8,0,0,,0,,,,,
2022,7,11,WN,OGG,HI,HNL,HI,-2,0,-2,0,0,,0,,,,,
2022,7,11,WN,OGG,HI,HNL,HI,0,0,24,24,0,,0,0,0,24,0,0
2022,7,11,WN,OGG,HI,HNL,HI,6,6,4,4,0,,0,,,,,
2022,7,11,WN,OGG,HI,KOA,HI,-1,0,-4,0,0,,0,,,,,
2022,7,11,WN,OGG,HI,KOA,HI,6,6,4,4,0,,0,,,,,
2022,7,11,WN,OGG,HI,LAS,NV,-3,0,-1,0,0,,0,,,,,
2022,7,11,WN,OGG,HI,LAS,NV,16,16,9,9,0,,0,,,,,
2022,7,11,WN,OGG,HI,LAX,CA,3,3,24,24,0,,0,0,0,24,0,0
2022,7,11,WN,OGG,HI,LGB,CA,-1,0,-6,0,0,,0,,,,,
2022,7,11,WN,OGG,HI,LIH,HI,67,67,63,63,0,,0,0,0,0,0,63
2022,7,11,WN,OGG,HI,OAK,CA,-1,0,2,2,0,,0,,,,,
2022,7,11,WN,OGG,HI,OAK,CA,18,18,10,10,0,,0,,,,,
2022,7,11,WN,OGG,HI,PHX,AZ,9,9,5,5,0,,0,,,,,
2022,7,11,WN,OGG,HI,SJC,CA,-1,0,-2,0,0,,0,,,,,
2022,7,11,WN,OGG,HI,SJC,CA,8,8,24,24,0,,0,0,0,16,0,8
2022,7,11,WN,OGG,HI,SMF,CA,29,29,18,18,0,,0,13,0,0,0,5
2022,7,11,WN,PHX,AZ,HNL,HI,-12,0,,,0,,1,,,,,
2022,7,11,WN,PHX,AZ,OGG,HI,-1,0,4,4,0,,0,,,,,
2022,7,11,WN,SAN,CA,HNL,HI,-1,0,-23,0,0,,0,,,,,
2022,7,11,WN,SAN,CA,HNL,HI,14,14,5,5,0,,0,,,,,
2022,7,11,WN,SJC,CA,HNL,HI,-1,0,-12,0,0,,0,,,,,
2022,7,11,WN,SJC,CA,HNL,HI,2,2,-9,0,0,,0,,,,,
2022,7,11,WN,SJC,CA,KOA,HI,78,78,68,68,0,,0,32,0,0,0,36
2022,7,11,WN,SJC,CA,LIH,HI,-4,0,-18,0,0,,0,,,,,
2022,7,11,WN,SJC,CA,OGG,HI,6,6,-16,0,0,,0,,,,,
2022,7,11,WN,SJC,CA,OGG,HI,12,12,-5,0,0,,0,,,,,
2022,7,11,WN,SMF,CA,HNL,HI,3,3,-4,0,0,,0,,,,,
2022,7,11,WN,SMF,CA,OGG,HI,-1,0,30,30,0,,0,0,0,30,0,0
2022,7,12,AA,DFW,TX,HNL,HI,-6,0,-13,0,0,,0,,,,,
2022,7,12,AA,DFW,TX,HNL,HI,42,42,46,46,0,,0,42,0,4,0,0
2022,7,12,AA,DFW,TX,OGG,HI,-7,0,-8,0,0,,0,,,,,
2022,7,12,AA,DFW,TX,OGG,HI,-3,0,-16,0,0,,0,,,,,
2022,7,12,AA,HNL,HI,DFW,TX,-9,0,-10,0,0,,0,,,,,
2022,7,12,AA,HNL,HI,DFW,TX,-7,0,-15,0,0,,0,,,,,
2022,7,12,AA,HNL,HI,LAX,CA,-10,0,-11,0,0,,0,,,,,
2022,7,12,AA,HNL,HI,LAX,CA,-9,0,-22,0,0,,0,,,,,
2022,7,12,AA,HNL,HI,LAX,CA,-5,0,0,0,0,,0,,,,,
2022,7,12,AA,HNL,HI,PHX,AZ,-12,0,-26,0,0,,0,,,,,
2022,7,12,AA,HNL,HI,PHX,AZ,-8,0,-14,0,0,,0,,,,,
2022,7,12,AA,KOA,HI,LAX,CA,-14,0,-26,0,0,,0,,,,,
2022,7,12,AA,KOA,HI,LAX,CA,-3,0,-4,0,0,,0,,,,,
2022,7,12,AA,KOA,HI,PHX,AZ,-10,0,-21,0,0,,0,,,,,
2022,7,12,AA,LAX,CA,HNL,HI,-5,0,1,1,0,,0,,,,,
2022,7,12,AA,LAX,CA,HNL,HI,-3,0,-3,0,0,,0,,,,,
2022,7,12,AA,LAX,CA,HNL,HI,4,4,-5,0,0,,0,,,,,
2022,7,12,AA,LAX,CA,KOA,HI,-6,0,1,1,0,,0,,,,,
2022,7,12,AA,LAX,CA,KOA,HI,4,4,15,15,0,,0,4,0,11,0,0
2022,7,12,AA,LAX,CA,LIH,HI,27,27,20,20,0,,0,20,0,0,0,0
2022,7,12,AA,LAX,CA,LIH,HI,88,88,92,92,0,,0,11,0,4,0,77
2022,7,12,AA,LAX,CA,OGG,HI,-2,0,2,2,0,,0,,,,,
2022,7,12,AA,LAX,CA,OGG,HI,15,15,17,17,0,,0,2,0,2,0,13
2022,7,12,AA,LIH,HI,LAX,CA,6,6,3,3,0,,0,,,,,
2022,7,12,AA,LIH,HI,LAX,CA,86,86,72,72,0,,0,0,0,0,0,72
2022,7,12,AA,LIH,HI,PHX,AZ,-10,0,-14,0,0,,0,,,,,
2022,7,12,AA,OGG,HI,DFW,TX,-7,0,-26,0,0,,0,,,,,
2022,7,12,AA,OGG,HI,DFW,TX,-4,0,-14,0,0,,0,,,,,
2022,7,12,AA,OGG,HI,LAX,CA,-11,0,-18,0,0,,0,,,,,
2022,7,12,AA,OGG,HI,LAX,CA,-5,0,-14,0,0,,0,,,,,
2022,7,12,AA,OGG,HI,PHX,AZ,-10,0,-19,0,0,,0,,,,,
2022,7,12,AA,OGG,HI,PHX,AZ,3,3,-7,0,0,,0,,,,,
2022,7,12,AA,PHX,AZ,HNL,HI,-4,0,-7,0,0,,0,,,,,
2022,7,12,AA,PHX,AZ,HNL,HI,-2,0,-15,0,0,,0,,,,,
2022,7,12,AA,PHX,AZ,KOA,HI,-5,0,22,22,0,,0,0,0,22,0,0
2022,7,12,AA,PHX,AZ,LIH,HI,-9,0,-10,0,0,,0,,,,,
2022,7,12,AA,PHX,AZ,OGG,HI,-3,0,-9,0,0,,0,,,,,
2022,7,12,AA,PHX,AZ,OGG,HI,9,9,-4,0,0,,0,,,,,
2022,7,12,AS,HNL,HI,LAX,CA,14,14,5,5,0,,0,,,,,
2022,7,12,AS,HNL,HI,PDX,OR,19,19,15,15,0,,0,0,0,0,0,15
2022,7,12,AS,HNL,HI,SAN,CA,26,26,16,16,0,,0,0,0,0,0,16
2022,7,12,AS,HNL,HI,SEA,WA,-11,0,-38,0,0,,0,,,,,
2022,7,12,AS,HNL,HI,SEA,WA,-6,0,-17,0,0,,0,,,,,
